filename,probs,pred_labels
IMG_20140923_142411003.jpg,"[0.44980067 0.33657414 0.4431947  0.20477806 0.2761919  0.65197736
 0.7264927  0.49453995 0.6124497  0.6679283  0.44739434 0.62301373
 0.611705   0.5255648  0.53709763 0.44254956]","['Alface', 'Arroz', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'Maionese', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'StrogonoffFrango', 'Tomate']"
IMG_20140923_142415345.jpg,"[0.5450854  0.44443503 0.53131753 0.29929775 0.26168883 0.63576216
 0.6187195  0.48271295 0.5774189  0.6938258  0.42674333 0.6601768
 0.5491204  0.5015466  0.45894912 0.44829845]","['Alface', 'Almondega', 'Arroz', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'Maionese', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'StrogonoffFrango', 'Tomate']"
IMG_20140923_142419813.jpg,"[0.5203715  0.40841123 0.5242395  0.29869843 0.36640596 0.61555547
 0.67815286 0.52019143 0.6198231  0.53059363 0.48403084 0.5990833
 0.44164366 0.5149761  0.4777078  0.48229173]","['Alface', 'Almondega', 'Arroz', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'Maionese', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'StrogonoffFrango', 'Tomate']"
IMG_20140923_142428246.jpg,"[0.42350644 0.4587376  0.370533   0.33579874 0.3389475  0.6566336
 0.6874313  0.51429504 0.517835   0.7054609  0.44071758 0.530615
 0.57697713 0.5757495  0.53259146 0.46853015]","['Alface', 'Almondega', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'Maionese', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'StrogonoffFrango', 'Tomate']"
IMG_20140924_140210977.jpg,"[0.62602484 0.27575645 0.24127592 0.2877778  0.6444977  0.73103577
 0.63253355 0.68594956 0.55258673 0.73456633 0.52845097 0.5465051
 0.43292823 0.49926782 0.418294   0.51365805]","['Alface', 'Beterraba', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'Maionese', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'StrogonoffFrango', 'Tomate']"
IMG_20140924_140214101.jpg,"[0.64928806 0.2567461  0.1804573  0.31001154 0.69014144 0.7005378
 0.6638916  0.70680565 0.4723507  0.7590712  0.54525536 0.6499583
 0.4914472  0.46136    0.40173748 0.50599563]","['Alface', 'Beterraba', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'Maionese', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'StrogonoffFrango', 'Tomate']"
IMG_20140924_140217172.jpg,"[0.6169809  0.2506629  0.22073978 0.3619137  0.6965775  0.66787857
 0.6408113  0.727232   0.42640674 0.80752915 0.5317758  0.6407707
 0.53429866 0.53347415 0.40307418 0.5305964 ]","['Alface', 'Beterraba', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'Maionese', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'StrogonoffFrango', 'Tomate']"
IMG_20140924_140220363.jpg,"[0.57182026 0.27648744 0.2527571  0.38342685 0.5958731  0.5625451
 0.53652596 0.7473917  0.6340908  0.7838664  0.52604645 0.5823585
 0.5244649  0.5744996  0.40996397 0.5297561 ]","['Alface', 'Beterraba', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'Maionese', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'StrogonoffFrango', 'Tomate']"
IMG_20140924_140223186.jpg,"[0.5995354  0.2929053  0.25843853 0.30515802 0.56738317 0.5529498
 0.6074843  0.7730143  0.5860311  0.7867407  0.5031726  0.6446912
 0.5690954  0.4853558  0.386528   0.5290797 ]","['Alface', 'Beterraba', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'Maionese', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'Tomate']"
IMG_20140924_140226567.jpg,"[0.6066268  0.23424073 0.2129027  0.2837999  0.6132157  0.6514102
 0.6857977  0.7490623  0.62713116 0.81651825 0.57944214 0.6136785
 0.5291322  0.5290725  0.40468496 0.5219034 ]","['Alface', 'Beterraba', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'Maionese', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'StrogonoffFrango', 'Tomate']"
IMG_20140924_140229873.jpg,"[0.5687552  0.23148116 0.22899042 0.27090806 0.57350546 0.69220775
 0.69857705 0.6907893  0.71342963 0.8182465  0.53518677 0.6232999
 0.4823394  0.6229409  0.5074102  0.5072608 ]","['Alface', 'Beterraba', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'Maionese', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'StrogonoffFrango', 'Tomate']"
IMG_20140924_140233177.jpg,"[0.6533807  0.18201056 0.16285855 0.292234   0.77306485 0.7348136
 0.7108631  0.6326443  0.705401   0.6829453  0.56614524 0.55071104
 0.47967586 0.43257612 0.42856696 0.37886602]","['Alface', 'Beterraba', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'Maionese', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'StrogonoffFrango']"
IMG_20140924_140236324.jpg,"[0.60434395 0.25352553 0.21151486 0.29928237 0.7012163  0.69871736
 0.66562814 0.69391984 0.66145337 0.7103378  0.5923494  0.6569529
 0.58632493 0.55180687 0.4692162  0.40806228]","['Alface', 'Beterraba', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'Maionese', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'StrogonoffFrango', 'Tomate']"
IMG_20140924_140241612.jpg,"[0.570679   0.2621133  0.17233385 0.34621415 0.6849627  0.7025458
 0.681459   0.7412516  0.58354765 0.79922384 0.49957943 0.6773424
 0.483014   0.5373033  0.36787835 0.5012247 ]","['Alface', 'Beterraba', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'Maionese', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'Tomate']"
IMG_20140924_140246604.jpg,"[0.5358795  0.24756578 0.21277124 0.2606089  0.6478347  0.71305835
 0.65243447 0.7644592  0.6683053  0.7773447  0.54542696 0.63621587
 0.46714288 0.59519464 0.37252536 0.5306686 ]","['Alface', 'Beterraba', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'Maionese', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'Tomate']"
IMG_20140924_140250372.jpg,"[0.6233212  0.23651622 0.17355044 0.26020202 0.6468438  0.72725165
 0.660268   0.7358569  0.5782733  0.7796849  0.52178234 0.57376254
 0.33656505 0.43548042 0.45244718 0.5399565 ]","['Alface', 'Beterraba', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'Maionese', 'PeitoFrango', 'StrogonoffCarne', 'StrogonoffFrango', 'Tomate']"
IMG_20140924_140255107.jpg,"[0.64650244 0.2777966  0.23002185 0.37484017 0.6760563  0.70837
 0.5934134  0.69838035 0.5183219  0.8061997  0.550365   0.6578716
 0.41340953 0.54427135 0.43835223 0.522614  ]","['Alface', 'Beterraba', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'Maionese', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'StrogonoffFrango', 'Tomate']"
IMG_20140924_140259946.jpg,"[0.59252983 0.2447562  0.23555121 0.3244796  0.6630832  0.6323576
 0.6341476  0.7015826  0.54663354 0.7187666  0.5720616  0.6034998
 0.47794273 0.5517534  0.33800158 0.4973563 ]","['Alface', 'Beterraba', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'Maionese', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'Tomate']"
IMG_20140924_140303447.jpg,"[0.5619716  0.28134948 0.18750006 0.333434   0.69463855 0.6810681
 0.66252226 0.731319   0.46701118 0.771447   0.5228498  0.63009846
 0.5117679  0.47999734 0.41542974 0.40264702]","['Alface', 'Beterraba', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'Maionese', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'StrogonoffFrango', 'Tomate']"
IMG_20140924_140307967.jpg,"[0.64330345 0.24968319 0.24169827 0.36331353 0.6463599  0.5522362
 0.6188641  0.70826554 0.55012953 0.75438315 0.54248023 0.6252061
 0.514941   0.5258745  0.3805758  0.46894473]","['Alface', 'Beterraba', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'Maionese', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'Tomate']"
IMG_20140924_140311579.jpg,"[0.6288     0.30355638 0.3040022  0.34038088 0.5899482  0.55128354
 0.511707   0.74649054 0.65672785 0.70918375 0.5231189  0.60206574
 0.5699863  0.55295396 0.3447636  0.5798695 ]","['Alface', 'Beterraba', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'Maionese', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'Tomate']"
IMG_20140924_140315430.jpg,"[0.5768057  0.21173327 0.20755577 0.27546692 0.576136   0.5972172
 0.68213785 0.76623785 0.6734014  0.8283264  0.49329293 0.58709276
 0.5240571  0.563029   0.3511965  0.5197925 ]","['Alface', 'Beterraba', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'Maionese', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'Tomate']"
IMG_20140924_140725750.jpg,"[0.7208848  0.31850243 0.35879266 0.2697177  0.5168085  0.5996399
 0.66401416 0.6299252  0.67043227 0.68055636 0.5536295  0.5387614
 0.5352195  0.57736915 0.32037857 0.5616105 ]","['Alface', 'Beterraba', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'Maionese', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'Tomate']"
IMG_20140924_140729899.jpg,"[0.67242587 0.37001556 0.4908936  0.22813243 0.44404563 0.51019055
 0.64765245 0.7515206  0.7377073  0.6876193  0.508184   0.6305874
 0.6050943  0.48522002 0.3270485  0.6189358 ]","['Alface', 'Arroz', 'Beterraba', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'Maionese', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'Tomate']"
IMG_20140924_140733795.jpg,"[0.63593423 0.37520176 0.47192985 0.20851043 0.4610567  0.59274614
 0.6869729  0.7138759  0.6640927  0.70132977 0.4862968  0.6039522
 0.5581045  0.51822066 0.30965564 0.60930234]","['Alface', 'Arroz', 'Beterraba', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'Maionese', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'Tomate']"
IMG_20140924_140737649.jpg,"[0.67328775 0.40913174 0.38205197 0.26420072 0.44404042 0.60046947
 0.7077491  0.7018717  0.6264998  0.70413536 0.5048723  0.62924
 0.57745326 0.56245863 0.24350022 0.59080166]","['Alface', 'Almondega', 'Beterraba', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'Maionese', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'Tomate']"
IMG_20140924_140742123.jpg,"[0.6061016  0.312522   0.36069655 0.21053511 0.50824255 0.6502704
 0.7166675  0.6506038  0.6362023  0.6864321  0.41099036 0.6877544
 0.5954821  0.5777064  0.31850198 0.52807814]","['Alface', 'Beterraba', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'Maionese', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'Tomate']"
IMG_20140924_140745849.jpg,"[0.7216452  0.45187443 0.38604948 0.27672923 0.43156782 0.67793053
 0.65387344 0.62330943 0.57009953 0.654185   0.49959907 0.6027099
 0.42891732 0.5798272  0.3498287  0.58559465]","['Alface', 'Almondega', 'Beterraba', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'Maionese', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'Tomate']"
IMG_20140924_140749822.jpg,"[0.6545698  0.32623345 0.31646064 0.28438768 0.5121313  0.6972916
 0.5546635  0.6279062  0.66540605 0.749069   0.5482224  0.601432
 0.46046844 0.58331716 0.4703112  0.5173046 ]","['Alface', 'Beterraba', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'Maionese', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'StrogonoffFrango', 'Tomate']"
IMG_20140924_140752877.jpg,"[0.75608873 0.34676644 0.34433165 0.2916073  0.5475817  0.7108731
 0.57603824 0.6542484  0.62631613 0.7469865  0.522489   0.60302144
 0.45291817 0.6000169  0.41390255 0.5185935 ]","['Alface', 'Beterraba', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'Maionese', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'StrogonoffFrango', 'Tomate']"
IMG_20140924_140756347.jpg,"[0.74814427 0.377154   0.2876549  0.27545    0.6165955  0.71432096
 0.5624654  0.68771154 0.56168926 0.72251713 0.529118   0.6672279
 0.5373446  0.4698999  0.39306015 0.5341596 ]","['Alface', 'Beterraba', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'Maionese', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'Tomate']"
IMG_20140924_140800943.jpg,"[0.73035324 0.27667567 0.25768524 0.24868888 0.49247712 0.74195063
 0.7151218  0.6812494  0.6381661  0.7248946  0.54170793 0.621393
 0.5073303  0.4557553  0.38183153 0.6008504 ]","['Alface', 'Beterraba', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'Maionese', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'Tomate']"
IMG_20140924_140805707.jpg,"[0.7638726  0.34277776 0.31269118 0.20918378 0.50305104 0.7289025
 0.6852629  0.587117   0.5951158  0.72422075 0.47358128 0.61882216
 0.41182628 0.4815913  0.39078572 0.63522756]","['Alface', 'Beterraba', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'Maionese', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'Tomate']"
IMG_20140924_140809103.jpg,"[0.71952325 0.27800542 0.40805432 0.28384614 0.54272264 0.6763119
 0.5991936  0.72286534 0.6242014  0.7567994  0.45181346 0.56410795
 0.4446142  0.50616896 0.3579581  0.62258947]","['Alface', 'Arroz', 'Beterraba', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'Maionese', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'Tomate']"
IMG_20140924_141128712.jpg,"[0.6694131  0.32158345 0.33413836 0.19480811 0.50322336 0.7534335
 0.6125528  0.55173016 0.72492135 0.66128784 0.5382748  0.662669
 0.49196064 0.6025354  0.4231014  0.5369017 ]","['Alface', 'Beterraba', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'Maionese', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'StrogonoffFrango', 'Tomate']"
IMG_20140924_141132940.jpg,"[0.69421464 0.33593637 0.27395818 0.20247066 0.6131829  0.7155087
 0.7088571  0.62553024 0.6647344  0.6439859  0.58456707 0.62595946
 0.5351886  0.6241582  0.42660266 0.6505917 ]","['Alface', 'Beterraba', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'Maionese', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'StrogonoffFrango', 'Tomate']"
IMG_20140924_141137076.jpg,"[0.6534112  0.33224195 0.19740516 0.27720892 0.58683634 0.7438272
 0.6511751  0.63751704 0.59479755 0.74352986 0.5051711  0.6547824
 0.5633044  0.56390196 0.4602115  0.53866154]","['Alface', 'Beterraba', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'Maionese', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'StrogonoffFrango', 'Tomate']"
IMG_20140924_141140699.jpg,"[0.69316685 0.33558568 0.25465748 0.20080294 0.59365124 0.65305144
 0.65440893 0.5867125  0.67977715 0.659109   0.45764104 0.6163883
 0.4230421  0.5949693  0.48715386 0.55421764]","['Alface', 'Beterraba', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'Maionese', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'StrogonoffFrango', 'Tomate']"
IMG_20140924_141144612.jpg,"[0.60802877 0.30693376 0.2741644  0.22553012 0.5599933  0.5805718
 0.66431695 0.62704265 0.70907634 0.60166866 0.48514158 0.62295955
 0.4024234  0.61808956 0.38229448 0.5969381 ]","['Alface', 'Beterraba', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'Maionese', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'Tomate']"
IMG_20140924_141147960.jpg,"[0.6666783  0.40622097 0.2761024  0.17500174 0.59754336 0.5869818
 0.6617661  0.6559858  0.68013483 0.52142334 0.45031092 0.7087312
 0.3760411  0.5660391  0.42298478 0.522821  ]","['Alface', 'Almondega', 'Beterraba', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'Maionese', 'PeitoFrango', 'StrogonoffCarne', 'StrogonoffFrango', 'Tomate']"
IMG_20140924_141150912.jpg,"[0.6703642  0.38008374 0.22164728 0.19424461 0.55380803 0.6119355
 0.7510672  0.6778927  0.62680167 0.63622725 0.58549047 0.64125603
 0.45966616 0.5327379  0.4442664  0.4950421 ]","['Alface', 'Beterraba', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'Maionese', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'StrogonoffFrango', 'Tomate']"
IMG_20140924_141153768.jpg,"[0.5330554  0.30736145 0.29541636 0.18777324 0.6314071  0.568791
 0.7245367  0.73319864 0.6786925  0.564168   0.47036648 0.60540646
 0.48799905 0.547622   0.46217224 0.62642306]","['Alface', 'Beterraba', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'Maionese', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'StrogonoffFrango', 'Tomate']"
IMG_20140924_141157107.jpg,"[0.581308   0.320711   0.3113378  0.25812635 0.50110435 0.5721436
 0.76461625 0.763416   0.7154279  0.53502494 0.31864786 0.6739922
 0.5671366  0.6454929  0.37856066 0.63136005]","['Alface', 'Beterraba', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'Tomate']"
IMG_20140924_141201180.jpg,"[0.6409328  0.31933343 0.37301436 0.2312081  0.43869966 0.5920578
 0.71143824 0.7382486  0.6974581  0.5371862  0.36903343 0.61525375
 0.5156754  0.64142805 0.30262944 0.64812744]","['Alface', 'Beterraba', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'Tomate']"
IMG_20140924_141205151.jpg,"[0.6028366  0.276963   0.3941041  0.18483241 0.47172806 0.6343267
 0.6594174  0.63162214 0.6470935  0.58072364 0.46568772 0.60384357
 0.44651854 0.6063717  0.4168238  0.5813102 ]","['Alface', 'Beterraba', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'Maionese', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'StrogonoffFrango', 'Tomate']"
IMG_20140924_141213669.jpg,"[0.69001853 0.37186968 0.3135438  0.15405688 0.5176168  0.68042916
 0.64704835 0.5934396  0.6783163  0.5871617  0.5363135  0.5801096
 0.5035202  0.5133776  0.435781   0.55353874]","['Alface', 'Beterraba', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'Maionese', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'StrogonoffFrango', 'Tomate']"
IMG_20140924_141217706.jpg,"[0.63805455 0.28390577 0.30892763 0.16971713 0.6123942  0.74175924
 0.69958377 0.6345128  0.7131982  0.67674327 0.5004079  0.67393523
 0.5403192  0.52872145 0.41980714 0.60976523]","['Alface', 'Beterraba', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'Maionese', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'StrogonoffFrango', 'Tomate']"
IMG_20140925_142756609.jpg,"[0.44759974 0.35519302 0.22367994 0.4067465  0.44261208 0.79642034
 0.6740569  0.531411   0.64479375 0.6765885  0.4520165  0.6709702
 0.56547    0.5386798  0.564391   0.3373932 ]","['Alface', 'BatataFrita', 'Beterraba', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'Maionese', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'StrogonoffFrango']"
IMG_20140925_142803154.jpg,"[0.55965835 0.3880611  0.27897513 0.35208806 0.39786148 0.73439646
 0.68831605 0.4485758  0.6147925  0.706476   0.42731148 0.7507253
 0.46223632 0.5413314  0.60711277 0.35938206]","['Alface', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'Maionese', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'StrogonoffFrango']"
IMG_20140925_142808406.jpg,"[0.6066782  0.36155787 0.2535603  0.35707444 0.48680985 0.70992565
 0.61982036 0.50320905 0.54629403 0.65197366 0.3726475  0.65638906
 0.4932544  0.50852257 0.53052044 0.40792444]","['Alface', 'Beterraba', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'StrogonoffFrango', 'Tomate']"
IMG_20140925_142816661.jpg,"[0.5498811  0.46007004 0.31281283 0.3393709  0.30049765 0.6562593
 0.622677   0.53752935 0.55412894 0.7330729  0.4030691  0.6033755
 0.4492039  0.6322728  0.49377295 0.42787957]","['Alface', 'Almondega', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'Maionese', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'StrogonoffFrango', 'Tomate']"
IMG_20140925_142824679.jpg,"[0.5668356  0.36417228 0.29668918 0.32579228 0.2646904  0.7106464
 0.58046585 0.52051413 0.56432146 0.8148244  0.5291039  0.58277446
 0.46412447 0.6615776  0.6041918  0.32636172]","['Alface', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'Maionese', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'StrogonoffFrango']"
IMG_20140925_142832913.jpg,"[0.54534847 0.35814786 0.20844224 0.344802   0.41122    0.7254545
 0.6813837  0.54051757 0.54774    0.84249395 0.5091232  0.65030026
 0.45440426 0.6958875  0.5953972  0.23612505]","['Alface', 'Beterraba', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'Maionese', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'StrogonoffFrango']"
IMG_20140925_142841432.jpg,"[0.4732925  0.30537462 0.26228723 0.3648921  0.46396464 0.7786841
 0.65435493 0.5027353  0.5556429  0.8214734  0.4296796  0.69069046
 0.48392045 0.7301982  0.6276727  0.25779584]","['Alface', 'Beterraba', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'Maionese', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'StrogonoffFrango']"
IMG_20140925_142846747.jpg,"[0.4955524  0.41735482 0.3544078  0.31085974 0.4056427  0.6722269
 0.65441734 0.5522856  0.5491729  0.65373904 0.4322024  0.67970204
 0.42647782 0.6451988  0.51606965 0.37648565]","['Alface', 'Almondega', 'Beterraba', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'Maionese', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'StrogonoffFrango']"
IMG_20140925_142853063.jpg,"[0.49255466 0.38947386 0.2954481  0.4492829  0.49721584 0.7107637
 0.6032668  0.5914016  0.45659906 0.8008302  0.40502527 0.67049
 0.4960623  0.5966961  0.5197188  0.36960697]","['Alface', 'BatataFrita', 'Beterraba', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'Maionese', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'StrogonoffFrango']"
IMG_20140925_142859396.jpg,"[0.45047227 0.38250268 0.22009279 0.4677327  0.45901427 0.7892234
 0.7176444  0.5786631  0.39038998 0.84850043 0.35862297 0.71340686
 0.54728913 0.57983935 0.64391935 0.34705794]","['Alface', 'BatataFrita', 'Beterraba', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'Macarrao', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'StrogonoffFrango']"
IMG_20140925_142903454.jpg,"[0.538118   0.38834637 0.3055896  0.47265345 0.49729443 0.6993188
 0.6592617  0.5275733  0.532863   0.741611   0.35113376 0.6647015
 0.41197675 0.6322186  0.5936829  0.37677163]","['Alface', 'BatataFrita', 'Beterraba', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'StrogonoffFrango']"
IMG_20140925_142907158.jpg,"[0.50384444 0.38523442 0.25586447 0.3271759  0.42583728 0.81734574
 0.74349505 0.48142868 0.6078919  0.60820925 0.23705123 0.7744486
 0.5397511  0.5897246  0.51334137 0.47013745]","['Alface', 'Beterraba', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'StrogonoffFrango', 'Tomate']"
